Customer ID,Recency,Frequency,Monetary
12346.0,0.8567005826867328,1.2544959545938104,3.186624925127968
12347.0,-2.1519790306632065,0.8001660338568091,1.297126898401073
12348.0,-0.07913835459246295,0.2992073267345332,0.5581002802090212
12349.0,-0.9353081791524545,0.07394609082159041,1.1237904757983177
12350.0,0.8245270555146574,-1.058145946714099,-0.7358882665423826
12351.0,0.9462481612329638,-1.058145946714099,-0.8116432502100952
12352.0,-0.540774126845729,1.0480979277381186,0.8062136019330891
12353.0,0.5572336581134208,-0.5571872395918231,-0.5951168503060144
12354.0,0.639341544931368,-1.058145946714099,0.10703478335829149
12355.0,0.5877787261013253,-0.5571872395918231,0.013293636149089459
12356.0,-0.8183807704906293,0.48966298795922886,1.386089476166847
12357.0,-0.5950029105353472,-0.20175138038774237,2.1455566904121377
12358.0,-2.1519790306632065,0.2992073267345332,1.0298130843193911
12359.0,-0.2415192631816249,1.0480979277381186,1.629548615617157
12360.0,-0.31029852425924354,0.8001660338568091,1.09460951849595
12361.0,0.7752524807579259,0.07394609082159041,-0.4307250356946276
12362.0,-1.9674812683483254,1.15560189306089,1.260787806723553
12363.0,0.16379361762110795,-0.5571872395918231,-0.3755670779485127
12364.0,-1.4474112861963695,0.07394609082159041,0.2481418238480768
12365.0,0.7840984858169682,-0.5571872395918231,-0.26760635016403844
12366.0,1.2823255604571917,-1.058145946714099,-0.4463819100317048
12367.0,-1.8243736859341724,-1.058145946714099,-1.225973632136558
12368.0,1.2762369843581085,-1.058145946714099,-0.009792819642406811
12369.0,1.0079929186546535,-0.20175138038774237,0.4717159362276892
12370.0,-0.3225146116861712,0.654643185938614,1.1059406575367758
12371.0,-0.40114257027902034,0.2992073267345332,1.0624790099301915
12372.0,-0.10496702096475002,-0.20175138038774237,0.2398359136370775
12373.0,0.8265858861715248,-0.20175138038774237,0.13851813636300608
12374.0,-0.7670473650770303,0.07394609082159041,0.8406098737166032
12375.0,-1.2629135238814884,-0.5571872395918231,-0.5106045853990369
12376.0,0.9713357875339578,-0.5571872395918231,-0.4422105298820197
12377.0,0.8347557444111318,0.07394609082159041,0.938921588175991
12378.0,0.2700401175059993,-0.5571872395918231,1.2688254308985092
12379.0,-0.022632943738098474,0.07394609082159041,0.3994857936487846
12380.0,-0.8456753236698794,1.15560189306089,1.6869004002395795
12381.0,-1.7074462772723475,0.2992073267345332,0.49317018242034116
12383.0,0.4948562494227654,0.2992073267345332,0.49521628821595803
12384.0,-0.6752731880764764,-0.5571872395918231,-0.33346827262616546
12385.0,0.9530347346034082,-1.058145946714099,0.5286158674588288
12386.0,0.8798139021176289,-0.5571872395918231,-0.24614465998902862
12387.0,1.0110836484864059,-1.058145946714099,-1.3404687978432628
12388.0,-1.0395356639262063,0.8001660338568091,1.032410492565875
12389.0,0.9923118147379644,-0.20175138038774237,0.31122674311883225
12390.0,-0.03827579726269536,-1.058145946714099,-0.3783872026170448
12391.0,-0.8456753236698794,0.48966298795922886,0.7866336652980758
12392.0,1.2373568867177072,-1.058145946714099,-0.9899347734684332
12393.0,-0.10496702096475002,0.48966298795922886,0.682302227152804
12394.0,-0.1794070292720186,-0.5571872395918231,0.22551612818958255
12395.0,-0.9353081791524545,1.5110377522649707,1.220832707556722
12396.0,1.3215026366622098,-1.058145946714099,0.000896786694072814
12397.0,-0.540774126845729,-0.5571872395918231,0.685432413207794
12398.0,-0.3873500989396135,-1.058145946714099,0.4063160278217033
12399.0,0.21379231870524154,0.654643185938614,0.5374417530076331
12400.0,1.0095401454577722,-1.058145946714099,-1.0862657538295757
12401.0,0.8099271521892553,-1.058145946714099,-1.7224879522343173
12402.0,0.8507897095190223,0.48966298795922886,0.2166458810045926
12403.0,-0.3349679194593694,-0.5571872395918231,0.06583426662857028
12404.0,1.3290588383452664,-1.058145946714099,-1.9268109782125342
12405.0,0.3568999011193944,-1.058145946714099,0.4384893060393343
12406.0,-0.8456753236698794,0.2992073267345332,1.3879725191008505
12407.0,-0.3349679194593694,0.2992073267345332,0.4375328716433562
12408.0,-0.5950029105353472,0.8001660338568091,1.1093443807891596
12409.0,-0.04624267237073655,0.654643185938614,2.3237749034892867
12410.0,0.8224615941517993,-0.20175138038774237,0.0618330658825848
12411.0,1.0033287148318906,-1.058145946714099,-0.7095208745810196
12412.0,-0.07913835459246295,0.48966298795922886,0.7392714245530759
12413.0,-0.15047015714448805,0.07394609082159041,0.05163454075304758
12414.0,0.5966655916107547,0.48966298795922886,0.016930668881998765
12415.0,-0.7922005967383016,2.245808014503504,3.634818888417153
12416.0,1.305143867698893,-1.058145946714099,-1.095725861850919
12417.0,-1.9674812683483254,1.8470162614078611,1.4345270849654825
12418.0,0.18089663648351514,0.07394609082159041,0.5587419799910415
12419.0,0.9647411258391285,-0.5571872395918231,-0.44241066288216335
12420.0,-0.1794070292720186,-1.058145946714099,-0.315119659004559
12421.0,-1.0395356639262063,0.48966298795922886,0.11972812865742527
12422.0,0.07733065274709057,1.6565606001831652,1.2438534763887785
12423.0,-2.4120140217391843,1.0480979277381186,0.7462989375961246
12424.0,0.41412607569926796,0.07394609082159041,0.9205468431432504
12425.0,-0.054309762370586455,-0.5571872395918231,0.4514335418451367
12426.0,0.5284411581469689,-0.5571872395918231,0.2655378190696108
12427.0,-0.8456753236698794,-0.20175138038774237,0.1395708191771376
12428.0,-0.7428435417295326,0.9303406571479473,1.545899715283685
12429.0,-1.3798409325433134,0.8001660338568091,1.50197690253432
12430.0,-0.4296506057480915,-1.058145946714099,-0.9266239099862701
12431.0,-0.540774126845729,2.202452120611942,1.769918878499132
12432.0,-0.4296506057480915,0.2992073267345332,1.2197015102667987
12433.0,-2.4120140217391843,1.0480979277381186,2.230693578746148
12434.0,0.0001383902963132679,-0.20175138038774237,0.12288640737665117
12435.0,-0.03827579726269536,0.48966298795922886,1.9492261703299174
